a_238_59;1,0
a_22_60;1,0
a_115_60;1,0
a_120_60;1,0
a_126_60;1,0
a_175_60;1,0
a_284_60;1,0
a_125_62;1,0
a_136_62;1,0
a_178_62;1,0
a_187_62;1,0
a_60_63;1,0
a_104_63;1,0
c_1_1_64;11,0
f_3_64;94,24657534248598
wC_3_64;0,17070146433625527
x_3_1_64;34,24657534248517
c_3_1_64;2,0
x_3_2_64;60,0000000000008
c_3_2_64;3,0
f_6_64;102,73972602741725
wC_6_64;0,2879664619744233
x_6_1_64;102,73972602741725
c_6_1_64;6,0
a_91_64;1,0
v_115_64;1,0
a_154_64;1,0
a_194_64;1,0
v_238_64;1,0
v_284_64;1,0
f_3_65;68,4931506849315
wC_3_65;0,35864430798299485
z_3_1_65_51;1,0
y_3_1_65_51;25,0
x_3_2_65;68,4931506849315
c_3_2_65;4,0
z_3_2_65_12;1,0
y_3_2_65_12;25,0
z_3_2_65_22;1,0
y_3_2_65_22;18,800000000000587
wC_5_65;0,4827586206896552
f_6_65;62,500000000000014
z_6_1_65_8;1,0
y_6_1_65_8;25,0
z_6_1_65_20;1,0
y_6_1_65_20;25,0
z_6_1_65_36;1,0
y_6_1_65_36;25,0
x_6_2_65;62,500000000000014
c_6_2_65;4,0
f_8_65;34,24657534246575
wC_8_65;0,13190836088804914
x_8_1_65;34,24657534246575
c_8_1_65;2,0
a_21_65;1,0
v_22_65;1,0
a_87_65;1,0
v_120_65;1,0
v_126_65;1,0
v_175_65;1,0
z_3_2_66_7;1,0
y_3_2_66_7;25,0
z_3_2_66_30;1,0
y_3_2_66_30;25,0
z_6_2_66_18;1,0
y_6_2_66_18;20,62500000000001
z_6_2_66_21;1,0
y_6_2_66_21;25,0
z_8_1_66_1;1,0
y_8_1_66_1;25,0
a_100_66;1,0
f_3_67;34,24657534246575
wC_3_67;0,3000118091639112
x_3_2_67;34,24657534246575
c_3_2_67;2,0
f_4_67;167,50000000000003
x_4_1_67;133,25342465751984
c_4_1_67;8,0
x_4_2_67;34,246575342480185
c_4_2_67;2,0
f_5_67;34,24657534248031
wC_5_67;0,45949456778455067
x_5_2_67;34,24657534248031
c_5_2_67;2,0
f_6_67;102,73972602739727
wC_6_67;0,012104393008974923
x_6_1_67;34,24657534246575
c_6_1_67;2,0
x_6_2_67;68,4931506849315
c_6_2_67;4,0
f_8_67;46,25
wC_8_67;2,7755575615628914e-17
x_8_2_67;46,25
c_8_2_67;4,0
a_20_67;1,0
v_125_67;1,0
v_136_67;1,0
v_178_67;1,0
v_187_67;1,0
v_194_67;1,0
f_2_68;162,5
x_2_1_68;82,49999999999861
c_2_1_68;5,0
x_2_2_68;80,00000000000139
c_2_2_68;4,0
z_3_2_68_9;1,0
y_3_2_68_9;25,0
z_4_1_68_6;1,0
y_4_1_68_6;20,075000000024367
z_4_1_68_11;1,0
y_4_1_68_11;12,5
z_4_1_68_12;1,0
y_4_1_68_12;25,0
z_4_1_68_18;1,0
y_4_1_68_18;12,5
z_4_1_68_37;1,0
y_4_1_68_37;14,699999999965108
z_4_1_68_39;1,0
y_4_1_68_39;12,5
z_4_2_68_8;1,0
y_4_2_68_8;25,0
z_5_2_68_3;1,0
y_5_2_68_3;25,0
z_6_1_68_43;1,0
y_6_1_68_43;25,0
z_6_2_68_11;1,0
y_6_2_68_11;25,0
z_6_2_68_20;1,0
y_6_2_68_20;25,0
f_7_68;170,0
x_7_1_68;61,5525114155251
c_7_1_68;4,0
x_7_2_68;108,44748858447488
c_7_2_68;7,0
f_8_68;122,50000000014481
x_8_1_68;122,50000000014481
c_8_1_68;7,0
z_8_2_68_43;1,0
y_8_2_68_43;12,5
z_8_2_68_44;1,0
y_8_2_68_44;21,262500000000003
a_55_68;1,0
v_60_68;1,0
v_104_68;1,0
v_154_68;1,0
a_231_68;1,0
f_1_69;152,50000000002004
x_1_2_69;152,50000000002004
c_1_2_69;8,0
z_2_1_69_7;1,0
y_2_1_69_7;22,724999999998985
z_2_1_69_46;1,0
y_2_1_69_46;12,5
z_2_1_69_48;1,0
y_2_1_69_48;25,0
z_2_2_69_27;1,0
y_2_2_69_27;20,900000000001015
z_2_2_69_32;1,0
y_2_2_69_32;12,5
z_2_2_69_41;1,0
y_2_2_69_41;25,0
z_7_1_69_27;1,0
y_7_1_69_27;25,0
z_7_1_69_49;1,0
y_7_1_69_49;19,933333333333323
z_7_2_69_6;1,0
y_7_2_69_6;16,666666666666668
z_7_2_69_13;1,0
y_7_2_69_13;25,0
z_7_2_69_23;1,0
y_7_2_69_23;12,5
z_7_2_69_40;1,0
y_7_2_69_40;25,0
f_8_69;142,5
x_8_1_69;142,5
c_8_1_69;9,0
z_8_1_69_10;1,0
y_8_1_69_10;25,0
z_8_1_69_14;1,0
y_8_1_69_14;25,0
z_8_1_69_17;1,0
y_8_1_69_17;25,0
z_8_1_69_23;1,0
y_8_1_69_23;14,425000000105712
v_21_69;1,0
a_39_69;1,0
a_74_69;1,0
v_91_69;1,0
a_183_69;1,0
c_1_1_70;6,0
z_1_2_70_1;1,0
y_1_2_70_1;25,0
z_1_2_70_4;1,0
y_1_2_70_4;25,0
z_1_2_70_5;1,0
y_1_2_70_5;25,0
z_1_2_70_10;1,0
y_1_2_70_10;12,5
z_1_2_70_17;1,0
y_1_2_70_17;23,825000000014626
c_4_1_70;2,0
f_8_70;175,00000000014074
x_8_1_70;175,00000000014074
c_8_1_70;9,0
z_8_1_70_4;1,0
y_8_1_70_4;12,5
z_8_1_70_22;1,0
y_8_1_70_22;16,52500000000001
z_8_1_70_31;1,0
y_8_1_70_31;25,0
z_8_1_70_47;1,0
y_8_1_70_47;25,0
z_8_1_70_52;1,0
y_8_1_70_52;25,0
a_10_70;1,0
v_87_70;1,0
f_1_71;102,73972602739727
wC_1_71;0,020725082664147354
x_1_2_71;102,73972602739727
c_1_2_71;6,0
c_4_1_71;2,0
f_6_71;99,99999999999997
wC_6_71;1,1102230246251565e-16
x_6_2_71;99,99999999999997
c_6_2_71;6,0
c_8_1_71;1,0
z_8_1_71_9;1,0
y_8_1_71_9;15,250000000102759
z_8_1_71_26;1,0
y_8_1_71_26;25,0
z_8_1_71_28;1,0
y_8_1_71_28;25,0
z_8_1_71_34;1,0
y_8_1_71_34;12,5
z_8_1_71_35;1,0
y_8_1_71_35;25,0
z_8_1_71_38;1,0
y_8_1_71_38;25,0
v_100_71;1,0
v_231_71;1,0
a_261_71;1,0
a_290_71;1,0
c_1_1_72;1,0
z_1_2_72_14;1,0
y_1_2_72_14;25,0
z_1_2_72_19;1,0
y_1_2_72_19;25,0
z_1_2_72_25;1,0
y_1_2_72_25;25,0
c_2_1_72;1,0
c_4_1_72;2,0
c_6_1_72;1,0
z_6_2_72_15;1,0
y_6_2_72_15;22,999999999999986
z_6_2_72_26;1,0
y_6_2_72_26;25,0
z_6_2_72_34;1,0
y_6_2_72_34;25,0
f_8_72;261,25
wC_8_72;1,1102230246251565e-16
x_8_1_72;239,72602739726028
c_8_1_72;14,0
x_8_2_72;21,523972602739747
c_8_2_72;2,0
v_20_72;1,0
a_36_72;1,0
v_55_72;1,0
a_201_72;1,0
I_3_1_73_51;25,0
I_3_2_73_12;25,0
I_3_2_73_22;18,800000000000587
